required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number,competitor_price_booking,competitor_price_expedia,competitor_price_hotels,competitor_price_trivago,competitor_min_price,competitor_max_price,competitor_avg_price,competitor_price_std,price_vs_competitors,price_advantage,is_cheapest,competitor_count,price_volatility,price_position_below,price_position_above
0,221,2017,10,17,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,1,42,80.32163127791557,79.47898770574837,101.6336602667916,92.17624024569217,79.47898770574837,101.6336602667916,88.40262987403692,10.55516032326108,0.018069260249826743,-0.13237476467620757,0,4,0.11806319722510046,0,0
0,48,2017,10,9,0,0,0,87.3,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,2,0,41,92.99908901068993,85.4104399670053,99.29250128170095,97.66840559576785,85.4104399670053,99.29250128170095,93.84260896379101,6.222299844047292,-0.06971895854169469,-0.022123291177573206,0,4,0.06560658666004053,0,0
0,19,2017,10,6,1,1,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,40,80.62172171464269,109.34845927451013,109.75607545491081,122.54682320280091,80.62172171464269,122.54682320280091,105.56826991171614,17.724080471619274,-0.14747110968793428,-0.1163244605287809,0,4,0.16631667649575574,1,0
0,73,2018,5,7,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,0,19,129.12914725230794,144.1142887000665,124.15507127664557,134.20648525633152,124.15507127664557,144.1142887000665,132.9012481213379,8.527607663026984,-0.04515569421785102,-0.022108873162644416,0,4,0.06368579667980005,0,0
0,2,2018,1,29,0,0,0,101.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,5,101.80878380647805,104.84695375520455,118.15424663011585,101.4327065244397,101.4327065244397,118.15424663011585,106.56067267905954,7.878753586891786,-0.052183160440505326,0.004265946747023223,1,4,0.07324938930421604,0,0
0,245,2018,6,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,6,24,86.33791772998737,67.67079332302119,71.70860705136133,100.1481615501438,67.67079332302119,100.1481615501438,81.46636991362841,14.81298064109985,-0.0793747152411987,-0.10830679406983489,0,4,0.17962450216511655,0,0
0,21,2017,12,17,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,6,50,59.05225711860507,60.60414634699052,79.1927404569274,68.64494508540008,59.05225711860507,79.1927404569274,66.87352225198077,9.226381352051996,-0.02801590508305072,-0.10071999228495243,0,4,0.13593491314328748,0,0
0,4,2017,8,8,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,32,113.21674779623568,123.62940397422305,94.66943423355389,128.00622797108133,94.66943423355389,128.00622797108133,114.88045349377349,14.833333029851968,-0.17740575419018612,0.001789745918792376,1,4,0.12800547963551934,1,0
1,178,2018,8,23,0,0,0,143.7,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,3,34,139.39199908042258,138.6972069357902,157.24612431373023,141.45883766067948,138.6972069357902,157.24612431373023,144.1985419976556,8.777108985440513,-0.003457330363740619,-0.036069890481109854,0,4,0.06044901597966617,0,0
0,109,2018,4,30,0,0,0,77.03,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,18,78.89680421028618,85.71196482250323,93.82012230617566,94.93761318027894,78.89680421028618,94.93761318027894,88.341626129811,7.519768285593893,-0.12804412399189333,0.023661341279559604,1,4,0.08416869729534439,1,0
0,142,2018,7,1,0,0,0,85.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,6,26,100.48617056853263,89.76337382181997,79.01520649362173,110.22659447489403,79.01520649362173,110.22659447489403,94.87283633971708,13.4761325015188,-0.09879367689772847,-0.0820701962843283,0,4,0.14056257242424008,0,0
0,64,2018,9,16,0,0,0,149.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1,6,37,165.48746727791158,118.39594537310448,161.4834590737886,196.38090463545106,118.39594537310448,196.38090463545106,160.43694409006392,32.072921345427204,-0.06879303362863944,-0.26186753717951716,0,4,0.19867150933886651,0,0
0,23,2018,12,7,0,0,0,88.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,4,49,84.62886624094241,113.53094627765115,107.30715529758432,85.56073160435423,84.62886624094241,113.53094627765115,97.75692485513304,14.844973404376656,-0.09980801738180616,-0.039834324962593815,0,4,0.15031830351292136,0,0
0,132,2018,6,30,0,0,0,96.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,26,96.07401715153344,79.68649747720865,115.48924255856336,131.99891870046818,79.68649747720865,131.99891870046818,105.81216897194341,22.779917518678598,-0.08989673932934507,-0.208485791806109,0,4,0.21327080741766652,0,0
0,168,2018,4,22,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,16,81.65626442699376,96.5346854537882,79.19229670539461,104.61634961694485,79.19229670539461,104.61634961694485,90.49989905078034,12.134861181424153,-0.060772432991271046,-0.07333672006269476,0,4,0.1326215799941985,0,0
0,304,2018,11,3,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,5,44,97.32989064832681,108.39782574773973,78.90101953689313,79.0167123298232,78.90101953689313,108.39782574773973,90.91136206569573,14.522453204925498,-0.02102445747446298,-0.12799556358564812,0,4,0.1580049830460052,0,0
0,161,2018,3,25,0,0,0,130.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,2,3,6,12,126.49094708576901,153.96117543931408,130.99409670427113,161.26634423724298,126.49094708576901,161.26634423724298,143.1781408666493,17.033010148949714,-0.09204017308007179,-0.027741534039203833,0,4,0.11813864464172544,0,0
0,1,2018,5,23,0,0,0,149.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,2,21,171.91932000043647,181.33228055065342,168.73378617841504,191.2658060949797,168.73378617841504,191.2658060949797,178.31279820612116,10.157619832606407,-0.16438976058374088,0.11695219212084185,1,4,0.05664748938293942,1,0
0,0,2017,8,3,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,3,31,70.63563604165341,76.66417271957395,74.2425349784669,58.86737992035738,58.86737992035738,76.66417271957395,70.10243091501292,7.88897111427378,-0.07278536348045808,-0.10417688179666805,0,4,0.11095219970331653,0,0
0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,14,92.25060430600082,106.14333289630618,111.77382783335695,93.45290446965643,92.25060430600082,111.77382783335695,100.9051673763301,9.5917298146771,0.030670705020760653,-0.1273638886421353,0,4,0.09412407693964504,0,0
0,78,2018,11,26,0,0,0,96.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,0,48,92.4214622009036,121.34287485141331,103.44082028964809,84.08905341308818,84.08905341308818,121.34287485141331,100.3235526887633,16.098977837976904,-0.043096088335073064,-0.1416468149355802,0,4,0.158886827502272,0,0
0,77,2018,4,1,0,0,0,85.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,6,13,78.81952789032643,108.81740507026791,76.4920551756826,92.9937752981678,76.4920551756826,108.81740507026791,89.28069085861118,14.9271043354353,-0.04234612011009691,-0.1177631428993308,0,4,0.16534105126435814,0,0
0,160,2018,6,17,0,0,0,129.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,6,24,128.94118603280515,131.0582767931248,130.7089060308672,156.81711961369535,128.94118603280515,156.81711961369535,136.88137211762313,13.322766980361514,-0.05757812035117978,-0.0004561301862066608,0,4,0.09662485059255282,0,0
0,23,2017,10,18,0,0,0,105.0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,3,4,2,42,111.02203136391225,109.38681902503245,111.63414107905845,107.07903216495212,107.07903216495212,111.63414107905845,109.78050590823882,2.035542397107039,-0.04354603641774668,0.019415866233731326,1,4,0.0183745540825848,0,0
0,5,2017,9,20,1,1,0,90.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,2,38,94.77998229156215,93.80241489182066,99.26384108796009,75.03525051877462,75.03525051877462,99.26384108796009,90.72037219752937,10.723701538245503,-0.007940578065099582,-0.19943625666287398,0,4,0.11691733560730538,0,0
0,166,2018,11,1,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,3,44,128.37889803410243,102.36682746656544,97.2352166285978,110.94807569172954,97.2352166285978,128.37889803410243,109.7322544552488,13.657732940258327,0.0024399894641769673,-0.13127736857067854,0,4,0.12334015059521745,0,0
0,222,2018,10,12,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,4,41,73.24178887348549,67.99681150308061,89.27242563452644,97.47564965484669,67.99681150308061,97.47564965484669,81.99666891648481,13.725637965521098,-0.015203897096777969,-0.18755568408294568,0,4,0.1653757692291541,0,0
0,46,2017,11,6,0,0,0,60.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,0,45,75.32265008860954,55.28813654219825,71.8961674104893,51.40037516648344,51.40037516648344,75.32265008860954,63.47683230194514,11.889829798265396,-0.05477324837834726,-0.16730665497406916,0,4,0.18440468263988682,0,0
0,110,2018,9,20,0,0,0,112.88,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,3,38,110.36376360583522,139.49891646542073,128.78559309698446,126.74808120916876,110.36376360583522,139.49891646542073,126.34908859435228,12.035286138756897,-0.1066021824470394,-0.022799479756340408,0,4,0.09450626048132268,1,0
0,51,2018,4,1,0,0,0,106.2,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,6,13,101.75175666954719,113.97918855589542,114.78459728532549,122.15245221573716,101.75175666954719,122.15245221573716,113.16699868162632,8.452266028360995,-0.06156387253166127,-0.043716624420540404,0,4,0.07403423166033772,0,0
0,23,2018,2,7,0,0,0,66.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,2,6,74.92202163355147,81.7810620203975,58.47205379911472,77.71937492630249,58.47205379911472,81.7810620203975,73.22362809484154,10.229612240574374,-0.09865160034798158,-0.1287443438663558,0,4,0.1378215064817792,0,0
0,0,2018,7,23,0,0,0,93.5,2,False,False,False,False,True,False,False,False,False,False,False,True,True,1,1,0,30,111.31527019965853,110.55322622389973,106.95576212020673,93.5577613913081,93.5577613913081,111.31527019965853,105.59550498376828,8.24726791721166,-0.11454564269215392,0.0006173874882118703,1,4,0.07736975324116627,1,0
0,3,2017,9,7,0,0,0,133.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,3,36,132.21490257129932,128.77749443839522,145.67404058745615,177.93667774304419,128.77749443839522,177.93667774304419,146.1507788350487,22.40989592948885,-0.08998090150372147,-0.03278915760878346,0,4,0.15229206468971276,0,0
0,50,2018,11,18,0,0,0,86.4,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,6,46,100.53068617018624,76.0379400206949,90.98065227569197,118.9800531416585,76.0379400206949,118.9800531416585,96.63233290205791,17.987850252924947,-0.10588932911750074,-0.1362748645805621,0,4,0.18424070918155636,1,0
0,18,2018,12,1,0,0,0,75.54,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,8,5,48,92.6512104981981,82.05900369589752,86.62874679114574,97.10084772256059,82.05900369589752,97.10084772256059,89.60995217695049,6.614811077364353,-0.15701327626162442,0.07944288136931674,1,4,0.07300314058710032,1,0
0,273,2017,7,17,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,0,29,127.82753577347685,140.1045256932386,119.85267213547627,94.10107549588042,94.10107549588042,140.1045256932386,120.47145227451804,19.453784521409613,-0.09522133300408854,-0.15832895028677782,0,4,0.16015108206202436,0,0
0,15,2018,6,12,0,0,0,114.33,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,24,95.54905472984413,141.00138391886304,117.04976489568648,109.22981916918707,95.54905472984413,141.00138391886304,115.70750567839518,19.060478337883097,-0.011905067612674222,-0.19655814830672272,0,4,0.16331835923566962,0,0
0,1,2018,1,22,0,0,0,77.6,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,0,4,93.16576066012745,92.53576248178369,72.69507673082863,71.13638081795787,71.13638081795787,93.16576066012745,82.3832451726744,12.106318095935116,-0.058060897730464266,-0.09086235633188733,0,4,0.14518885743610382,0,0
0,67,2018,3,29,0,0,0,82.45,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,3,13,96.98273931129879,98.33432264357971,85.4681534257322,68.49025340057807,68.49025340057807,98.33432264357971,87.31886719529719,13.816325149318526,-0.05575962391275057,-0.2038209220482182,0,4,0.15643684739260583,0,0
0,65,2018,8,26,0,0,0,134.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,6,34,151.13505027976237,142.70822845521874,121.53882596611102,176.85427437551084,121.53882596611102,176.85427437551084,148.05909476915076,22.880707292104212,-0.09495596870338342,-0.1025283396876284,0,4,0.15350091403372454,0,0
0,71,2018,6,14,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,3,24,140.35323753365228,104.58530869565409,104.67268757802518,109.10400106001981,104.58530869565409,140.35323753365228,114.67880871683785,17.245830205225634,0.04640082455252136,-0.1473886867724706,0,4,0.14908374659563195,0,0
0,119,2018,8,17,0,0,0,118.8,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,10,4,33,150.93963903142378,110.98225464332533,111.26392491555501,120.96168090091888,110.98225464332533,150.93963903142378,123.53687487280575,18.84840309137924,-0.03834381335680435,-0.07044139967960938,0,4,0.1513479691105934,0,0
0,126,2018,7,11,0,0,0,73.12,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,2,28,74.45896820434776,79.85158316078562,72.08369961489718,74.40007475287291,72.08369961489718,79.85158316078562,75.19858143322587,3.2933040382837655,-0.027641231970201234,-0.014376348475996541,0,4,0.04322001770032615,0,0
0,18,2018,12,27,0,0,0,60.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,3,52,51.0553612847469,57.0498509682865,65.35907821070342,75.04606082443378,51.0553612847469,75.04606082443378,62.12758782204264,10.41964629749502,-0.03424545997402754,-0.17519489609263356,0,4,0.1650569371804308,0,0
0,1,2018,1,19,0,0,0,89.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,4,3,91.84883535655871,106.98209843883248,92.09438998068995,94.32336252304162,91.84883535655871,106.98209843883248,96.31217157478069,7.199855380511379,-0.07592157310151837,0.031016564831763873,1,4,0.07398720287501306,0,0
0,140,2018,7,18,0,0,0,114.33,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,2,29,96.19262951759491,112.21913104265617,128.2786860584268,116.07280951577113,96.19262951759491,128.2786860584268,113.19081403361227,13.239237451251379,0.010064296967150043,-0.18855260089430784,0,4,0.11593960130062989,0,0
0,135,2018,12,28,0,0,0,79.2,2,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,4,52,75.66413086747882,66.64712464347616,88.93100336959122,75.54420169653709,66.64712464347616,88.93100336959122,76.69661514427082,9.184526754452492,0.03264009566810956,-0.1883483409625624,0,4,0.11821012713872052,0,0
0,40,2018,3,20,0,0,0,131.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,1,12,143.22136213536334,158.01821711382888,146.017960527449,145.2804104441839,143.22136213536334,158.01821711382888,148.13448755520628,6.694583735976072,-0.11296820768337094,0.08253909863104474,1,4,0.04488957481077531,1,0
0,292,2018,7,21,0,0,0,115.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,5,29,110.67905103579366,133.05388438124723,121.04510431987195,99.62485082089805,99.62485082089805,133.05388438124723,116.10072263945273,14.2910867140382,-0.009480756143706248,-0.15433046124950128,0,4,0.12204097798815249,0,0
0,33,2018,5,25,0,0,0,108.9,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,4,21,123.63218944859243,99.82914192429239,119.28059808591124,126.09893614790002,99.82914192429239,126.09893614790002,117.21021640167402,11.925313508793058,-0.07090010288177681,-0.09086382894672883,0,4,0.10088225765758922,0,0
0,212,2018,5,20,0,0,0,78.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,6,20,93.45286943736366,102.1645734752416,94.5085268642439,99.64554341608404,93.45286943736366,102.1645734752416,97.4428782982333,4.150370586423726,-0.1995310343638095,0.1653546812462604,1,4,0.04216019135330596,1,0
0,16,2018,6,12,0,0,0,102.33,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,1,24,103.7014289592105,102.0969273333066,113.70286660106363,136.9095269920843,102.0969273333066,136.9095269920843,114.10268747141626,16.048221508747012,-0.10317625055383052,-0.002282856818330207,0,4,0.13942525462519983,1,0
0,20,2018,10,2,0,0,0,164.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,1,40,202.38640704554416,188.18159724556784,184.453689153468,191.25046759698208,184.453689153468,202.38640704554416,191.56804026039052,7.729163392844682,-0.14390730428164542,0.11088793749443657,1,4,0.04013731137520695,1,0
0,8,2018,5,24,0,0,0,114.75,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,3,21,98.30929799133087,145.92093760101994,109.90081981409458,146.50521930938584,98.30929799133087,146.50521930938584,125.15906867895781,24.768512889514,-0.08316671567489714,-0.16723445640023707,0,4,0.19632764532007965,0,0
0,56,2018,6,9,0,0,0,141.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,5,23,170.47167544670086,122.11685168155563,145.09457968081995,131.5922265694269,122.11685168155563,170.47167544670086,142.31883334462583,21.003709530874392,-0.007158808997251319,-0.15708846120982808,0,4,0.14655233398648085,0,0
0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,19,114.10864645569737,119.19381786140465,96.0475046896583,104.33133142514018,96.0475046896583,119.19381786140465,108.42032510797512,10.299380245194904,-0.12378052818611178,0.010906110398629485,1,4,0.09412675602116477,1,0
0,323,2018,5,17,0,0,0,112.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,4,3,20,108.42912553875492,129.93265004187225,109.8478065235179,108.0446941166299,108.0446941166299,129.93265004187225,114.06356905519374,10.607767505484752,-0.018091394757209524,-0.03660805295168412,0,4,0.09219049602395363,0,0
0,122,2018,8,2,0,0,0,118.8,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,3,31,113.74018754598595,103.41348707481012,121.18047987740718,163.92841420081612,103.41348707481012,163.92841420081612,125.56564217475484,26.592550828171834,-0.05388131703526689,-0.14878632720371526,0,4,0.2101087654693389,0,0
0,6,2018,8,23,0,0,0,140.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,3,34,134.44811678628622,159.43712096384456,149.97751064227074,142.51764221114456,134.44811678628622,159.43712096384456,146.59509765088652,10.654155173810352,-0.04498852796969116,-0.041293871170682506,0,4,0.07218502066383747,0,0
0,149,2018,7,23,0,0,0,99.45,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,6,0,30,118.66782815861977,124.53833439975146,107.50085325699754,92.43047344998024,92.43047344998024,124.53833439975146,110.78437231633725,14.129961665655978,-0.10231020927728615,-0.07594385583038754,0,4,0.126403730439795,1,0
0,163,2018,8,26,0,0,0,96.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,6,34,115.80658619415642,116.66439924599074,111.7698802503749,120.16482822987454,111.7698802503749,120.16482822987454,116.10142348009916,3.448545376900747,-0.17055280535378883,0.1384083101433135,1,4,0.029449218245300075,1,0
0,92,2018,3,26,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,0,13,97.1672331060727,119.07277651585404,109.28393002464493,106.63810728707932,97.1672331060727,119.07277651585404,108.04051173341274,9.008364291326346,-0.07442126665646034,-0.029153520208143695,0,4,0.08261483872480725,0,0
0,101,2018,4,26,0,0,0,93.08,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,3,17,101.69842238846003,80.7116710909043,109.05891117487049,81.31937893619761,80.7116710909043,109.05891117487049,93.19709589760811,14.385591504618876,-0.0012564329014796568,-0.1532408974058465,0,4,0.15271799377186704,0,0
0,20,2018,11,13,0,0,0,96.9,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,5,1,46,85.65080976907882,85.55659720737007,105.90654732527797,121.83141499446457,85.55659720737007,121.83141499446457,99.73634232404787,17.566360512821472,-0.028438403273627767,-0.13258361322080234,0,4,0.17437957451655473,0,0
0,187,2018,8,19,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,33,109.05270452485614,113.27825306335824,103.14441673242756,113.69731084611844,103.14441673242756,113.69731084611844,109.7931712916901,4.903819220354865,-0.04092395946695983,-0.0208986907470169,0,4,0.04426102406117036,0,0
0,72,2017,9,5,0,0,0,72.25,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,1,36,92.43988039818382,78.98939683965307,78.27725923613683,90.8670558553867,78.27725923613683,92.43988039818382,85.1433980823401,7.5501546659370256,-0.15143156572011854,0.07699885375335591,1,4,0.08764635287222146,1,0
0,32,2017,11,20,0,0,0,73.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,47,65.19381857997577,94.13766058784266,81.74081954640714,90.20602136556167,65.19381857997577,94.13766058784266,82.81958001994681,12.838609140552464,-0.11856592387430363,-0.11973806090907357,0,4,0.1531695713280503,1,0
0,78,2018,4,7,0,0,0,72.72,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,5,14,91.32750738183192,75.12615359436136,80.26049115220611,82.2277057974689,75.12615359436136,91.32750738183192,82.23546448146708,6.760377830665586,-0.11570998645738205,0.03202817499952442,1,4,0.08121992077272337,1,0
0,12,2018,9,18,0,0,0,162.33,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,38,194.65918374762668,153.13423404783882,189.02802030991526,197.6529856126939,153.13423404783882,197.6529856126939,183.61860592951868,20.635058069610686,-0.11593926346271369,-0.06005036045231047,0,4,0.11177128093735295,1,0
0,118,2018,6,6,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,2,23,139.39406133788128,97.13191092709893,130.3570255094948,142.63299718351684,97.13191092709893,142.63299718351684,127.37899873949797,20.823073439072306,-0.1364353536412989,-0.1324805509340699,0,4,0.1621999987811537,1,0
1,162,2018,6,26,0,0,0,114.3,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,1,26,103.16789207538059,92.49753973857291,111.3314437961219,121.19110320282631,92.49753973857291,121.19110320282631,107.04699470322542,12.181220330819457,0.06775533789512388,-0.23570854233580357,0,4,0.11274001988003303,0,0
0,68,2018,4,2,0,0,0,89.93,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,0,14,82.57539020896301,73.47936861222492,79.06648759028226,121.81610882745085,73.47936861222492,121.81610882745085,89.23433880973026,22.041760503647073,0.0077958911283364605,-0.2238809573145701,0,4,0.24427242216651826,0,0
0,23,2018,11,24,0,0,0,79.2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,5,47,65.55850516496437,86.3319711073349,86.55545922533835,71.71771487001547,65.55850516496437,86.55545922533835,77.54091259191327,10.583516748250213,0.02139628426632368,-0.2080812367626388,0,4,0.1347516396103082,0,0
0,64,2018,11,18,0,0,0,126.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,4,3,6,46,145.3237170765885,110.27286362795442,112.2404448211636,171.65183115509876,110.27286362795442,171.65183115509876,134.87221417020132,29.321773306574087,-0.06578237203850655,-0.1426201864595336,0,4,0.2158040441575785,0,0
0,44,2018,2,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,7,83.72126692354841,92.99049236373372,88.2805115134365,70.14814072836438,70.14814072836438,92.99049236373372,83.78510288227076,9.847482014594545,-0.10485280294535179,-0.06916589978376676,0,4,0.11614637099949468,1,0
0,42,2018,9,15,0,0,0,112.59,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,5,37,101.54605834245153,124.08485158277026,129.9514786110067,123.18026287371517,101.54605834245153,129.9514786110067,119.6906628524859,12.463242164613373,-0.059325119297210245,-0.1087579551370093,0,4,0.10326600144575032,0,0
0,103,2018,4,19,0,0,0,115.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,3,16,136.15156867717562,143.40945524262443,128.110608908349,123.34111150316262,123.34111150316262,143.40945524262443,132.75318608282794,8.855238513214836,-0.1337307721695756,0.06762636886849155,1,4,0.0662058136524026,1,0
0,20,2018,6,26,0,0,0,89.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,1,26,85.22906402103284,89.9638156583917,106.14897604551875,74.31303187974808,74.31303187974808,106.14897604551875,88.91372190117283,13.227667155304358,0.0009703575216777325,-0.1976365080086907,0,4,0.14711511074853878,0,0
0,64,2018,9,2,0,0,0,109.8,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,6,35,96.85435621575171,120.96880958764292,129.37269980168045,100.00224578991057,96.85435621575171,129.37269980168045,111.79952784874641,15.868481540568064,-0.01788494001022591,-0.13366093472771337,0,4,0.14067861668575607,0,0
0,141,2018,6,3,0,0,0,132.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,6,22,133.89800501997482,140.41252944799163,157.27606842504576,169.1394000901304,133.89800501997482,169.1394000901304,150.18150074578566,16.024147105493974,-0.12106351751379645,0.014175005965859421,1,4,0.10599277706892762,1,0
0,28,2018,5,29,0,0,0,157.0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,1,1,22,135.30984245338755,206.11045483645685,176.17199388095293,150.72815175543616,135.30984245338755,206.11045483645685,167.08011073155836,30.99874518413479,-0.06033100341759838,-0.16029992462731915,0,4,0.18442839577636316,0,0
0,3,2018,7,11,1,0,5,65.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,2,28,61.17098532257007,78.66837825283908,64.11137571791303,52.241981761984576,52.241981761984576,78.66837825283908,64.0481802638267,10.976015620406626,0.014860995773066127,-0.2442100741151281,0,4,0.16873670525277384,0,0
0,169,2018,8,27,0,0,0,90.95,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,0,35,90.11447371652488,100.18288423685227,78.91418268265012,116.25380763727749,78.91418268265012,116.25380763727749,96.36633706832619,15.850772914819824,-0.05620569623276087,-0.15251779728558282,0,4,0.16279520614703466,0,0
0,81,2018,5,19,0,0,0,116.1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,5,20,140.69665810410268,128.5873020137765,101.32945790032933,156.9890763902523,101.32945790032933,156.9890763902523,131.90062360211522,23.468950825694066,-0.11979187945144663,-0.14576750340655537,0,4,0.17659022350381612,1,0
0,180,2017,10,16,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,0,42,82.92006946964173,64.00470473844939,80.04247101492707,77.60443852364153,64.00470473844939,82.92006946964173,76.14292093666494,8.378714284474437,-0.08067619236428515,-0.09366960266514705,0,4,0.10861287312874036,0,0
0,93,2017,12,30,0,0,0,60.67,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,5,52,62.10587515758541,71.39442898172966,55.86558189154038,69.56667409404245,55.86558189154038,71.39442898172966,64.73314003122448,7.147771916140011,-0.06276754115843282,-0.08599960737520118,0,4,0.10873924344318078,0,0
