required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number
0,12,2018,1,22,0,0,0,75.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,4
0,32,2017,11,20,0,0,0,73.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,47
0,4,2018,5,30,0,0,0,124.1,1,False,False,False,False,True,False,False,False,False,False,False,True,True,1,4,2,22
0,29,2018,3,5,0,0,0,86.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,0,10
0,95,2018,5,19,0,0,0,132.6,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,5,20
0,55,2018,7,7,0,0,0,79.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,5,27
0,210,2017,10,8,0,0,0,72.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,6,40
0,1,2018,11,12,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,46
0,108,2018,10,25,0,0,0,69.99,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,3,43
0,44,2018,11,2,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3,4,4,44
0,24,2018,2,27,0,0,0,130.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,1,1,9
0,22,2017,12,18,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0,51
0,62,2018,9,14,0,0,0,149.4,3,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,4,37
0,23,2017,10,28,0,0,0,118.98,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,5,43
0,1,2018,5,27,0,0,0,179.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,6,21
0,86,2017,9,9,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,5,36
0,82,2018,3,27,0,0,0,84.15,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,1,13
0,89,2018,7,17,0,0,0,105.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,1,29
0,4,2018,11,13,0,0,0,75.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,1,46
0,230,2018,7,29,0,0,0,76.85,1,False,False,True,False,False,False,False,False,False,False,False,True,True,2,3,6,30
0,224,2018,9,4,0,0,0,97.96,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,1,36
0,55,2018,7,7,0,0,0,79.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,5,27
0,79,2017,11,13,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,46
0,16,2018,4,25,0,0,0,136.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,2,17
0,141,2017,9,20,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,2,38
0,74,2017,9,18,0,0,0,87.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,38
0,107,2018,6,10,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,23
0,71,2018,8,19,0,0,0,152.1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,6,33
0,104,2018,6,2,0,0,0,117.29,0,False,False,False,False,False,True,False,False,False,False,False,True,True,2,3,5,22
0,116,2018,6,15,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,4,24
0,208,2018,10,22,0,0,0,96.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,0,43
0,252,2018,10,15,0,0,0,111.6,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,0,42
0,177,2018,8,5,0,0,0,74.5,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,6,31
0,23,2018,5,2,0,0,0,108.57,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,2,18
0,141,2017,9,20,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,2,38
0,3,2018,12,28,0,0,0,110.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,52
0,19,2018,9,5,0,0,0,145.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,2,36
0,36,2018,5,21,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,0,21
0,193,2017,10,15,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,41
0,4,2018,12,16,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,6,50
0,144,2018,7,30,0,0,0,132.88,2,False,False,False,False,True,False,False,False,False,False,False,True,False,3,6,0,31
0,39,2018,1,24,0,0,0,66.4,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,2,4
0,61,2018,6,17,0,0,0,140.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,6,24
0,25,2017,9,21,0,0,0,90.98,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,3,38
0,7,2018,10,3,0,0,0,117.04,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,2,40
0,5,2017,8,20,0,0,0,105.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,6,33
0,26,2018,11,12,0,0,0,128.33,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,0,46
0,139,2018,10,4,0,0,0,102.06,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,3,40
0,30,2018,1,1,0,0,0,92.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,1
0,205,2018,8,22,0,0,0,89.25,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,2,34
0,10,2017,9,3,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,6,35
0,0,2018,12,20,1,0,6,65.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,3,51
1,0,2018,3,4,0,0,0,89.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,6,9
0,103,2018,8,7,0,0,0,131.4,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,1,32
0,22,2018,12,28,0,0,0,126.04,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,14,4,52
0,292,2018,7,21,0,0,0,115.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,5,29
0,221,2018,8,12,0,0,0,96.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,2,1,6,32
0,13,2018,8,11,0,0,0,139.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,5,32
0,56,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,23
0,73,2018,4,15,0,0,0,137.7,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,6,15
0,0,2017,10,30,0,0,0,62.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,7,0,44
0,2,2018,6,1,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,4,22
0,48,2017,9,11,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,1,0,37
0,327,2017,9,9,0,0,0,76.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,6,5,36
0,7,2017,12,10,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,6,49
0,7,2018,8,8,0,0,0,94.0,0,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1,2,32
0,4,2017,10,18,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,2,42
0,27,2017,9,23,0,0,0,99.2,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,5,38
0,2,2017,8,13,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,6,32
0,34,2018,10,26,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,4,43
0,163,2018,9,19,0,0,0,140.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,2,38
0,109,2018,4,3,0,0,0,82.45,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,1,14
0,79,2018,7,24,0,0,0,139.5,4,False,False,False,False,True,False,False,False,False,False,False,True,True,3,6,1,30
0,73,2018,12,2,0,0,0,79.2,1,False,True,False,False,False,False,False,False,False,False,False,True,True,1,2,6,48
0,151,2018,1,19,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,4,3
0,14,2018,5,30,0,0,0,94.35,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,2,22
0,184,2018,8,2,0,0,0,173.25,1,True,False,False,False,False,False,False,False,False,False,False,True,False,3,7,3,31
0,5,2018,12,10,0,0,0,125.33,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,0,50
0,28,2018,10,6,0,0,0,129.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,5,40
0,204,2018,9,3,0,0,0,80.75,2,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,0,36
0,3,2018,5,28,0,0,0,155.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,0,22
0,1,2018,1,14,0,0,0,69.5,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,2
0,89,2018,3,21,0,0,0,83.66,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,2,12
0,53,2018,9,3,0,0,0,123.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,0,36
0,138,2017,8,22,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,34
0,20,2018,2,14,0,0,0,127.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,2,7
0,292,2018,7,21,0,0,0,115.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,5,29
0,42,2018,4,21,0,0,0,103.84,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,16
0,50,2017,11,11,0,0,0,60.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,5,45
0,25,2018,3,15,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,3,11
0,6,2017,12,10,0,0,0,116.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,49
0,220,2018,9,17,0,0,0,128.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1,3,0,38
0,9,2017,9,7,0,0,0,116.04,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,5,3,36
0,102,2018,9,27,0,0,0,85.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,3,39
0,80,2018,6,23,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,5,25
0,19,2017,9,30,0,0,0,91.47,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,5,39
0,88,2018,5,3,0,0,0,117.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,3,18
0,17,2018,10,8,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,41
0,230,2018,9,2,0,0,0,90.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,6,35
0,262,2018,10,7,0,0,0,100.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,6,40
0,112,2018,7,7,0,0,0,72.25,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,5,27
0,74,2017,9,18,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,38
0,37,2018,2,12,0,0,0,69.5,1,False,False,True,False,False,False,False,False,False,False,False,True,True,2,3,0,7
0,16,2017,10,1,0,0,0,117.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,6,39
0,6,2017,10,18,0,0,0,97.02,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,2,42
0,192,2018,12,18,0,0,0,90.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,51
0,115,2018,5,5,0,0,0,98.25,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,5,18
0,29,2018,3,8,0,0,0,86.93,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,3,10
0,184,2018,10,17,0,0,0,128.7,3,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,2,42
0,14,2018,10,22,0,0,0,160.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,0,43
0,49,2018,7,11,0,0,0,93.15,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,2,28
0,386,2018,10,23,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,43
0,0,2018,5,13,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,19
0,45,2018,5,21,0,0,0,126.9,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,21
0,386,2018,10,23,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,43
0,35,2018,9,5,0,0,0,118.8,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,2,36
0,23,2018,1,2,0,0,0,87.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,3,1,1
0,180,2018,8,20,0,0,0,97.54,1,False,False,True,False,False,False,False,False,False,False,False,True,True,2,1,0,34
0,162,2017,9,17,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,6,37
0,211,2018,5,20,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,6,20
0,2,2018,4,29,0,0,0,95.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,6,17
0,44,2018,11,2,0,0,0,94.8,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,44
0,164,2017,10,2,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,40
0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,2,23
0,146,2018,9,21,0,0,0,89.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,38
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,4,24
0,277,2018,9,5,0,0,0,89.14,1,True,False,False,False,False,False,False,False,False,False,True,False,True,2,7,2,36
0,5,2018,1,24,0,0,0,81.73,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,2,4
0,33,2018,4,17,0,0,0,98.1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,1,16
1,196,2018,7,31,0,0,0,83.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,1,31
0,7,2017,10,28,0,0,0,92.4,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,5,43
0,67,2018,3,10,0,0,0,78.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,10
0,28,2017,10,19,0,0,0,75.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,3,42
1,1,2018,2,27,0,0,0,112.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,1,9
0,4,2018,6,9,0,0,0,121.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,5,23
0,25,2018,10,9,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,1,41
0,27,2018,7,8,0,0,0,139.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,6,27
0,100,2018,2,25,0,0,0,65.49,3,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,6,8
0,7,2017,12,4,0,0,0,72.25,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,49
0,21,2018,10,31,0,0,0,109.6,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,2,44
0,216,2018,8,6,0,0,0,177.3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,4,2,0,32
0,6,2018,12,28,0,0,0,110.5,3,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,4,52
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,4,24
0,138,2018,7,16,0,0,0,109.25,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,0,29
0,148,2018,5,18,0,0,0,86.43,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,4,20
0,175,2018,7,23,0,0,0,112.5,2,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,0,30
0,27,2017,10,4,0,0,0,80.85,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,2,40
0,5,2017,12,17,0,0,0,69.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,2,6,50
0,37,2018,8,28,0,0,0,111.6,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3,2,1,35
0,62,2018,8,30,0,0,0,111.6,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,5,3,35
0,18,2018,3,3,0,0,0,61.15,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,5,9
0,37,2017,10,22,0,0,0,105.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,6,42
0,102,2017,10,16,0,0,0,87.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,42
0,1,2018,2,22,0,0,0,85.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,3,8
0,19,2018,4,14,0,0,0,131.6,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,5,5,15
0,89,2018,9,20,0,0,0,95.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,2,7,3,38
0,91,2018,5,13,0,0,0,140.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,6,19
0,47,2018,8,20,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,0,34
0,0,2017,10,18,0,0,0,87.78,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,2,42
0,1,2018,7,20,0,0,0,111.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,4,29
0,163,2018,7,14,0,0,0,112.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,5,28
0,35,2018,4,22,0,0,0,94.5,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,6,16
0,6,2018,2,15,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,3,7
0,48,2018,4,15,0,0,0,127.8,0,False,False,False,False,True,False,False,False,False,False,False,True,True,1,1,6,15
0,35,2017,12,26,0,0,0,77.25,0,False,False,True,False,False,False,False,False,False,False,False,True,True,2,1,1,52
0,0,2018,2,10,0,0,0,79.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,5,6
0,1,2018,11,25,0,0,0,59.03,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,6,47
0,204,2018,5,5,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,5,18
0,64,2018,9,4,0,0,0,143.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,1,36
0,134,2018,9,29,0,0,0,137.7,2,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,5,39
0,2,2017,8,10,0,0,0,89.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,3,32
0,23,2018,1,11,0,0,0,61.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,3,2
0,317,2018,9,15,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,5,37
0,276,2018,9,22,0,0,0,116.33,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,5,38
0,35,2018,10,2,0,0,0,144.63,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,1,40
0,51,2018,11,9,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,45
0,47,2018,11,1,0,0,0,91.8,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,3,44
0,180,2018,11,13,0,0,0,54.75,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,1,46
0,74,2017,9,18,0,0,0,80.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,38
0,137,2018,5,5,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,18
0,128,2018,4,9,0,0,0,117.0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,0,15
0,335,2018,10,13,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,5,41
0,18,2018,10,2,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,1,40
0,59,2017,10,29,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,43
0,18,2018,1,15,0,0,0,97.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,7,0,3
0,179,2018,9,8,0,0,0,150.45,2,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,5,36
0,68,2018,6,18,0,0,0,92.83,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,0,25
0,97,2018,7,14,0,0,0,90.08,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,28
0,181,2018,10,11,0,0,0,78.48,0,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,3,41
0,3,2017,10,7,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,5,40
0,0,2018,2,27,0,0,0,60.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,1,9
0,130,2018,6,6,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,4,2,23
0,279,2018,10,12,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,4,41
0,207,2018,12,30,0,0,0,113.4,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,6,52
0,19,2017,10,6,1,1,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,40
0,135,2018,8,2,0,0,0,137.7,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,3,31
0,88,2018,10,20,0,0,0,132.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,5,42
0,117,2018,5,6,0,0,0,123.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,6,18
0,0,2017,8,9,0,0,0,96.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,2,32
0,203,2018,12,8,0,0,0,112.5,0,True,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,49
0,63,2018,3,10,0,0,0,63.75,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,5,10
0,142,2018,8,9,0,0,0,130.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,3,32
0,188,2018,7,16,0,0,0,168.3,2,False,False,False,False,False,False,True,False,False,False,False,True,False,4,3,0,29
0,38,2018,11,27,0,0,0,88.4,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,1,48
0,270,2018,4,20,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,4,16
1,135,2018,8,2,0,0,0,130.5,0,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,3,31
0,118,2018,9,18,0,0,0,125.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,38
0,5,2018,8,20,0,0,0,130.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,0,34
0,8,2018,12,16,0,0,0,78.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,2,6,50
0,51,2018,5,11,0,0,0,154.88,2,False,False,False,False,True,False,False,False,False,False,False,True,True,4,4,4,19
0,30,2018,4,13,0,0,0,99.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,4,15
0,53,2018,10,14,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,6,41
0,72,2018,9,10,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,37
0,11,2018,6,21,0,0,0,124.33,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,3,25
0,25,2018,10,19,0,0,0,159.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,4,42
1,162,2018,8,21,0,0,0,139.05,2,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,1,34
0,2,2017,10,9,0,0,0,91.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,1,0,41
0,25,2018,10,16,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,42
0,56,2018,7,27,0,0,0,135.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,4,30
0,17,2018,4,14,0,0,0,132.0,3,False,False,False,False,False,False,False,False,False,False,False,True,True,3,6,5,15
0,56,2018,6,20,0,0,0,80.19,0,False,True,False,False,False,False,False,False,False,False,False,True,False,1,4,2,25
0,3,2018,10,13,0,0,0,120.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,5,41
0,38,2018,9,19,0,0,0,81.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,2,38
0,76,2018,4,2,0,0,0,87.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,14
0,21,2018,3,4,0,0,0,129.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,1,6,9
0,53,2018,5,6,0,0,0,125.1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,6,18
0,175,2018,8,10,0,0,0,99.45,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,4,32
0,17,2017,10,16,0,0,0,48.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,42
0,165,2018,7,16,0,0,0,177.3,2,False,False,False,False,False,False,True,False,False,False,False,True,False,4,3,0,29
0,99,2018,7,18,0,0,0,141.75,2,True,False,False,False,False,False,False,False,False,False,False,True,True,2,4,2,29
0,37,2018,10,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,5,41
0,60,2018,10,15,0,0,0,151.2,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,0,42
0,82,2018,9,6,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,5,3,36
0,258,2018,10,2,0,0,0,100.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,7,1,40
0,44,2018,11,22,0,0,0,97.07,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,3,47
0,3,2018,6,20,0,0,0,123.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,2,25
0,82,2018,3,24,0,0,0,99.45,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,5,12
0,1,2018,6,17,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,6,24
0,2,2018,5,28,0,0,0,161.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,0,22
0,180,2018,11,13,0,0,0,51.28,2,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,1,46
