required_car_parking_space,lead_time,arrival_year,arrival_month,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status_Canceled,booking_status_Not_Canceled,total_guests,total_nights,arrival_date_num,adjusted_price,booking_ratio,price_per_guest,stay_density,arrival_month_sin,arrival_month_cos,meal_plan_category,meal_plan_category_num,market_segment_group,room_economy,room_standard,room_premium,room_category,room_category_num,customer_cluster
0,29,2018,5,0,0,0,132.72,1,1,0,2,5,736834,152.628,0.0,66.36,0.16666666666666666,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,377,2018,10,0,0,0,115.0,1,1,0,2,2,736981,132.25,0.0,57.5,0.005291005291005291,-0.8660254037844386,0.5000000000000001,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,19,2018,11,0,0,0,96.0,1,0,1,1,1,737027,110.39999999999999,0.0,96.0,0.05,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,28,2017,11,0,0,0,75.18,1,0,1,1,3,736636,86.45700000000001,0.0,75.18,0.10344827586206896,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,263,2017,9,0,0,0,67.0,0,0,1,2,1,736593,77.05,0.0,33.5,0.003787878787878788,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,265,2018,6,0,0,0,115.0,1,1,0,2,2,736869,132.25,0.0,57.5,0.007518796992481203,1.2246467991473532e-16,-1.0,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,86,2017,9,0,0,0,120.0,0,0,1,2,2,736596,138.0,0.0,60.0,0.022988505747126436,-1.0,-1.8369701987210297e-16,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,12,2018,5,0,0,0,81.62,1,0,1,1,2,736843,93.863,0.0,81.62,0.15384615384615385,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,43,2018,11,0,0,0,79.48,2,0,1,2,4,737010,91.402,0.0,39.74,0.09090909090909091,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,301,2018,7,0,0,0,115.0,1,1,0,2,2,736905,132.25,0.0,57.5,0.006622516556291391,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,9,2018,3,0,0,0,82.92,0,0,1,1,1,736783,95.35799999999999,0.0,82.92,0.1,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,189,2018,8,0,0,0,105.3,1,1,0,2,2,736915,121.09499999999998,0.0,52.65,0.010526315789473684,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,66,2018,10,0,0,0,108.0,1,0,1,2,2,736987,124.19999999999999,0.0,54.0,0.029850746268656716,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,122,2018,6,0,0,0,85.5,1,0,1,2,1,736875,98.32499999999999,0.0,42.75,0.008130081300813009,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,57,2018,6,0,0,0,90.67,1,0,1,2,3,736855,104.2705,0.0,45.335,0.05172413793103448,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,195,2018,8,0,0,0,109.8,0,1,0,2,2,736936,126.26999999999998,0.0,54.9,0.01020408163265306,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,11,2017,12,0,0,0,122.67,1,0,1,2,3,736690,141.07049999999998,0.0,61.335,0.25,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,10,2017,9,0,0,0,136.14,2,1,0,2,7,736584,156.56099999999998,0.0,68.07,0.6363636363636364,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,115,2017,12,0,0,0,72.25,1,1,0,2,3,736687,83.08749999999999,0.0,36.125,0.02586206896551724,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,94,2018,4,0,0,0,105.3,0,1,0,2,3,736798,121.09499999999998,0.0,52.65,0.031578947368421054,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,93,2018,3,0,0,0,105.3,2,1,0,2,3,736778,121.09499999999998,0.0,52.65,0.031914893617021274,1.0,6.123233995736766e-17,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,26,2018,6,1,1,9,65.0,1,0,1,1,2,736873,74.75,0.8181818181818182,65.0,0.07407407407407407,1.2246467991473532e-16,-1.0,Desayuno,0,Business,1,0,0,Económica,0,1
0,7,2018,3,0,0,0,80.0,1,0,1,1,1,736756,92.0,0.0,80.0,0.125,1.0,6.123233995736766e-17,Desayuno,0,Business,1,0,0,Económica,0,1
0,33,2018,11,0,0,0,84.15,1,1,0,2,4,737009,96.7725,0.0,42.075,0.11764705882352941,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,132,2018,7,0,0,0,114.75,2,0,1,3,6,736888,131.96249999999998,0.0,38.25,0.045112781954887216,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,35,2018,12,0,0,0,93.6,0,1,0,2,2,737048,107.63999999999999,0.0,46.8,0.05555555555555555,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,138,2017,8,0,0,0,94.5,0,0,1,2,3,736563,108.675,0.0,47.25,0.02158273381294964,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,16,2018,5,0,0,0,111.0,1,0,1,2,1,736843,127.64999999999999,0.0,55.5,0.058823529411764705,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,130,2018,7,0,0,0,103.56,2,0,1,3,3,736891,119.094,0.0,34.52,0.022900763358778626,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,23,2017,9,0,0,0,65.55,1,0,1,2,4,736582,75.3825,0.0,32.775,0.16666666666666666,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,59,2018,11,0,0,0,127.8,1,1,0,2,2,737016,146.97,0.0,63.9,0.03333333333333333,-0.5000000000000004,0.8660254037844384,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,10,2018,10,0,0,0,119.0,0,0,1,1,3,736981,136.85,0.0,119.0,0.2727272727272727,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,6,2018,8,0,0,0,90.0,1,0,1,1,1,736909,103.49999999999999,0.0,90.0,0.14285714285714285,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Business,0,1,0,Estándar,1,1
0,101,2018,8,0,0,0,150.3,0,1,0,3,4,736930,172.845,0.0,50.1,0.0392156862745098,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,40,2018,3,0,0,0,102.15,1,1,0,2,4,736776,117.4725,0.0,51.075,0.0975609756097561,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,49,2018,1,0,0,0,69.22,1,0,1,2,2,736709,79.603,0.0,34.61,0.04,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,3,2018,2,0,0,0,150.8,0,1,0,2,10,736752,173.42,0.0,75.4,2.5,0.8660254037844386,0.5000000000000001,Media Pensión,1,Leisure,0,1,0,Estándar,1,1
0,209,2018,8,0,0,0,90.95,2,0,1,2,5,736927,104.5925,0.0,45.475,0.023809523809523808,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,82,2018,9,0,0,0,95.0,0,0,1,2,6,736943,109.24999999999999,0.0,47.5,0.07228915662650602,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,130,2018,6,0,0,0,159.3,0,1,0,3,2,736854,183.195,0.0,53.1,0.015267175572519083,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,4,2018,3,0,0,0,62.0,0,0,1,1,1,736771,71.3,0.0,62.0,0.2,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,93,2018,6,0,0,0,157.25,1,0,1,2,5,736861,180.83749999999998,0.0,78.625,0.05319148936170213,1.2246467991473532e-16,-1.0,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,13,2017,9,0,0,0,102.33,2,0,1,2,3,736579,117.67949999999999,0.0,51.165,0.21428571428571427,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,276,2018,9,0,0,0,116.33,0,1,0,2,3,736959,133.77949999999998,0.0,58.165,0.010830324909747292,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,36,2018,4,0,0,0,140.4,0,1,0,1,4,736814,161.46,0.0,140.4,0.10810810810810811,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,138,2017,8,0,0,0,94.5,0,0,1,2,3,736563,108.675,0.0,47.25,0.02158273381294964,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,44,2018,11,0,0,0,112.0,0,0,1,2,4,737003,128.79999999999998,0.0,56.0,0.08888888888888889,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,19,2018,5,0,0,0,130.0,0,0,1,2,3,736816,149.5,0.0,65.0,0.15,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,260,2018,10,0,0,0,108.68,3,0,1,3,7,736989,124.982,0.0,36.22666666666667,0.02681992337164751,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,220,2018,10,0,0,0,112.65,1,1,0,2,5,736972,129.54749999999999,0.0,56.325,0.02262443438914027,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,194,2018,8,0,0,0,130.05,2,1,0,3,4,736920,149.5575,0.0,43.35,0.020512820512820513,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,87,2018,4,0,0,0,108.29,0,0,1,2,5,736811,124.5335,0.0,54.145,0.056818181818181816,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,76,2018,11,0,0,0,79.2,2,0,1,2,1,737004,91.08,0.0,39.6,0.012987012987012988,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,15,2018,2,0,0,0,81.0,0,0,1,1,1,736744,93.14999999999999,0.0,81.0,0.0625,0.8660254037844386,0.5000000000000001,Desayuno,0,Business,1,0,0,Económica,0,1
0,4,2017,8,0,0,0,124.0,1,0,1,2,1,736556,142.6,0.0,62.0,0.2,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,7,2017,9,0,0,0,126.0,2,0,1,2,2,736591,144.89999999999998,0.0,63.0,0.25,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
1,0,2018,11,0,0,0,89.75,0,0,1,1,1,737014,103.21249999999999,0.0,89.75,1.0,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,20,2018,7,0,0,0,151.0,1,0,1,2,3,736898,173.64999999999998,0.0,75.5,0.14285714285714285,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,4,2017,8,0,0,0,84.0,0,1,0,1,1,736559,96.6,0.0,84.0,0.2,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Business,1,0,0,Económica,0,1
0,10,2018,5,0,0,0,126.0,0,1,0,2,3,736822,144.89999999999998,0.0,63.0,0.2727272727272727,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,86,2017,9,0,0,0,87.5,0,0,1,1,2,736596,100.62499999999999,0.0,87.5,0.022988505747126436,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,13,2018,9,0,0,0,99.0,1,1,0,2,1,736948,113.85,0.0,49.5,0.07142857142857142,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,1,0,0,Económica,0,1
1,90,2018,3,0,0,0,72.58,1,0,1,2,3,736777,83.46699999999998,0.0,36.29,0.03296703296703297,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,44,2018,11,0,0,0,74.8,1,0,1,2,5,737014,86.02,0.0,37.4,0.1111111111111111,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,320,2018,8,0,0,0,115.0,1,1,0,2,2,736924,132.25,0.0,57.5,0.006230529595015576,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,17,2017,11,0,0,0,65.0,0,1,0,1,1,736645,74.75,0.0,65.0,0.05555555555555555,-0.5000000000000004,0.8660254037844384,Desayuno,0,Business,1,0,0,Económica,0,1
0,20,2018,10,0,0,0,85.0,0,0,1,2,2,736971,97.74999999999999,0.0,42.5,0.09523809523809523,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,12,2018,10,0,0,0,129.0,2,0,1,2,3,736996,148.35,0.0,64.5,0.23076923076923078,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,118,2018,6,0,0,0,110.0,2,0,1,1,6,736851,126.49999999999999,0.0,110.0,0.05042016806722689,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,12,2017,8,0,0,0,60.0,0,0,1,1,3,736546,69.0,0.0,60.0,0.23076923076923078,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Business,1,0,0,Económica,0,1
0,315,2018,12,0,0,0,52.0,0,0,1,2,2,737030,59.8,0.0,26.0,0.006329113924050633,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,45,2018,12,0,0,0,79.2,1,0,1,2,3,737044,91.08,0.0,39.6,0.06521739130434782,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,4,2017,9,0,0,0,133.0,2,0,1,2,3,736594,152.95,0.0,66.5,0.6,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,245,2018,7,0,0,0,110.0,0,1,0,1,6,736881,126.49999999999999,0.0,110.0,0.024390243902439025,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,3,2017,12,0,0,0,37.5,1,0,1,2,2,736684,43.125,0.0,18.75,0.5,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,86,2018,9,0,0,0,90.95,3,0,1,2,4,736940,104.5925,0.0,45.475,0.04597701149425287,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,29,2018,5,0,0,0,143.52,1,0,1,2,5,736823,165.048,0.0,71.76,0.16666666666666666,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,22,2018,6,0,0,0,85.0,0,0,1,2,1,736875,97.74999999999999,0.0,42.5,0.043478260869565216,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,198,2018,7,0,0,0,136.5,1,1,0,4,4,736905,156.975,0.0,34.125,0.020100502512562814,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,0,1,Premium,2,0
0,21,2018,11,0,0,0,100.0,2,0,1,2,1,737004,114.99999999999999,0.0,50.0,0.045454545454545456,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,6,2018,10,0,0,0,95.0,0,0,1,2,1,736994,109.24999999999999,0.0,47.5,0.14285714285714285,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,44,2018,2,0,0,0,75.0,0,0,1,2,3,736742,86.25,0.0,37.5,0.06666666666666667,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,87,2018,7,0,0,0,114.3,2,0,1,2,2,736876,131.445,0.0,57.15,0.022727272727272728,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,0,2018,6,0,0,0,80.75,0,0,1,3,1,736857,92.8625,0.0,26.916666666666668,1.0,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,25,2018,5,0,0,0,129.0,0,0,1,1,3,736824,148.35,0.0,129.0,0.11538461538461539,0.49999999999999994,-0.8660254037844387,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,5,2018,12,0,0,0,107.5,1,0,1,2,2,737038,123.62499999999999,0.0,53.75,0.3333333333333333,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,322,2018,12,0,0,0,52.0,0,0,1,2,2,737037,59.8,0.0,26.0,0.006191950464396285,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,1,2017,9,0,0,0,108.0,0,0,1,2,1,736576,124.19999999999999,0.0,54.0,0.5,-1.0,-1.8369701987210297e-16,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,60,2018,11,0,0,0,75.0,0,0,1,2,2,737016,86.25,0.0,37.5,0.03278688524590164,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,184,2017,10,0,0,0,89.25,0,1,0,2,4,736614,102.63749999999999,0.0,44.625,0.021621621621621623,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,27,2018,7,0,0,0,151.0,1,0,1,2,2,736879,173.64999999999998,0.0,75.5,0.07142857142857142,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,152,2018,8,0,0,0,90.67,1,1,0,2,6,736925,104.2705,0.0,45.335,0.0392156862745098,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,21,2018,3,0,0,0,93.5,0,1,0,2,4,736762,107.52499999999999,0.0,46.75,0.18181818181818182,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,158,2018,7,0,0,0,89.25,3,0,1,2,4,736900,102.63749999999999,0.0,44.625,0.025157232704402517,-0.4999999999999997,-0.8660254037844388,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,135,2018,9,0,0,0,162.0,2,0,1,3,2,736962,186.29999999999998,0.0,54.0,0.014705882352941176,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,0,2018,7,0,0,0,84.8,0,0,1,2,3,736905,97.52,0.0,42.4,3.0,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,10,2018,7,0,0,0,176.0,2,0,1,1,2,736895,202.39999999999998,0.0,176.0,0.18181818181818182,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,17,2018,10,0,0,0,95.0,0,0,1,1,2,736970,109.24999999999999,0.0,95.0,0.1111111111111111,-0.8660254037844386,0.5000000000000001,Desayuno,0,Business,1,0,0,Económica,0,1
0,54,2017,11,0,0,0,65.0,0,0,1,1,1,736651,74.75,0.0,65.0,0.01818181818181818,-0.5000000000000004,0.8660254037844384,Desayuno,0,Business,1,0,0,Económica,0,1
0,80,2018,11,0,0,0,63.36,0,1,0,2,2,737016,72.86399999999999,0.0,31.68,0.024691358024691357,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,275,2018,10,0,0,0,91.69,0,1,0,2,8,736976,105.44349999999999,0.0,45.845,0.028985507246376812,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,2
0,169,2018,4,0,0,0,77.0,1,0,1,2,4,736806,88.55,0.0,38.5,0.023529411764705882,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,6,2018,3,0,0,0,84.0,0,1,0,2,1,736766,96.6,0.0,42.0,0.14285714285714285,1.0,6.123233995736766e-17,Desayuno,0,Business,1,0,0,Económica,0,1
0,184,2018,10,0,0,0,90.9,2,0,1,2,4,736984,104.535,0.0,45.45,0.021621621621621623,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,88,2017,10,0,0,0,112.2,0,0,1,2,2,736607,129.03,0.0,56.1,0.02247191011235955,-0.8660254037844386,0.5000000000000001,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,85,2018,10,0,0,0,85.0,1,0,1,2,4,736973,97.74999999999999,0.0,42.5,0.046511627906976744,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,12,2018,11,0,0,0,80.8,0,0,1,1,1,737014,92.91999999999999,0.0,80.8,0.07692307692307693,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,291,2018,8,0,0,0,115.0,0,1,0,2,2,736925,132.25,0.0,57.5,0.00684931506849315,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,50,2018,2,0,0,0,51.09,1,0,1,2,4,736736,58.7535,0.0,25.545,0.0784313725490196,0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,8,2018,12,0,0,0,78.0,0,0,1,1,2,737044,89.69999999999999,0.0,78.0,0.2222222222222222,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,211,2018,5,0,0,0,100.0,0,1,0,2,2,736834,114.99999999999999,0.0,50.0,0.009433962264150943,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,248,2018,10,0,0,0,106.0,0,1,0,1,3,736998,121.89999999999999,0.0,106.0,0.012048192771084338,-0.8660254037844386,0.5000000000000001,Desayuno,0,Business,0,1,0,Estándar,1,2
0,90,2018,4,0,0,0,96.3,1,0,1,2,2,736809,110.74499999999999,0.0,48.15,0.02197802197802198,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,5,2018,2,0,0,0,67.05,1,0,1,2,8,736746,77.10749999999999,0.0,33.525,1.3333333333333333,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,0,1,0,Estándar,1,1
1,52,2018,10,0,0,0,67.0,0,0,1,1,1,736980,77.05,0.0,67.0,0.018867924528301886,-0.8660254037844386,0.5000000000000001,Desayuno,0,Business,1,0,0,Económica,0,1
0,32,2017,11,0,0,0,73.0,0,0,1,1,2,736653,83.94999999999999,0.0,73.0,0.06060606060606061,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,47,2018,4,0,0,0,99.9,0,1,0,1,1,736796,114.88499999999999,0.0,99.9,0.020833333333333332,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,148,2018,4,0,0,0,71.37,0,0,1,2,9,736813,82.0755,0.0,35.685,0.06040268456375839,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,59,2018,11,0,0,0,71.1,2,0,1,2,3,737000,81.76499999999999,0.0,35.55,0.05,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,35,2018,3,0,0,0,73.1,0,1,0,2,2,736755,84.06499999999998,0.0,36.55,0.05555555555555555,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,31,2017,10,0,0,0,81.0,1,0,1,2,3,736628,93.14999999999999,0.0,40.5,0.09375,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,87,2017,7,0,0,0,58.9,1,1,0,2,10,736520,67.735,0.0,29.45,0.11363636363636363,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
1,40,2018,9,0,0,0,134.1,1,0,1,2,4,736946,154.21499999999997,0.0,67.05,0.0975609756097561,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,105,2018,8,0,0,0,150.3,0,1,0,3,3,736932,172.845,0.0,50.1,0.02830188679245283,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,0,2018,10,1,0,3,95.0,0,0,1,1,1,736972,109.24999999999999,0.75,95.0,1.0,-0.8660254037844386,0.5000000000000001,Desayuno,0,Business,1,0,0,Económica,0,1
0,99,2017,10,0,0,0,89.25,3,0,1,2,3,736612,102.63749999999999,0.0,44.625,0.03,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,147,2018,4,0,0,0,90.95,0,1,0,2,6,736795,104.5925,0.0,45.475,0.04054054054054054,0.8660254037844387,-0.4999999999999998,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,35,2018,3,0,0,0,83.9,2,0,1,2,5,736756,96.485,0.0,41.95,0.1388888888888889,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,149,2018,8,0,0,0,137.7,0,1,0,3,3,736926,158.35499999999996,0.0,45.9,0.02,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,322,2018,5,0,0,0,80.0,0,1,0,2,4,736833,92.0,0.0,40.0,0.01238390092879257,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,0,2017,9,0,0,0,158.0,2,0,1,1,2,736595,181.7,0.0,158.0,2.0,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,86,2017,9,0,0,0,87.5,0,0,1,1,2,736596,100.62499999999999,0.0,87.5,0.022988505747126436,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,12,2018,5,0,0,0,111.35,0,0,1,2,4,736844,128.05249999999998,0.0,55.675,0.3076923076923077,0.49999999999999994,-0.8660254037844387,Desayuno,0,Business,1,0,0,Económica,0,1
1,3,2018,1,0,0,0,102.0,1,0,1,2,5,736696,117.3,0.0,51.0,1.25,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,31,2018,7,0,0,0,152.1,3,0,1,3,2,736888,174.915,0.0,50.699999999999996,0.0625,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,91,2018,4,0,0,0,90.95,1,0,1,2,4,736809,104.5925,0.0,45.475,0.043478260869565216,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,73,2018,9,0,0,0,100.0,1,1,0,2,1,736952,114.99999999999999,0.0,50.0,0.013513513513513514,-1.0,-1.8369701987210297e-16,Sin Comida,2,Business,1,0,0,Económica,0,1
